frame_path,f1_score_200_480p,f1_score_400_480p,f1_score_800_480p,f1_score_1200_480p,f1_score_2200_480p,f1_score_3300_480p,f1_score_5000_480p,f1_score_6500_480p,f1_score_8600_480p,f1_score_10000_480p,f1_score_12000_480p,f1_score_200_720p,f1_score_400_720p,f1_score_800_720p,f1_score_1200_720p,f1_score_2200_720p,f1_score_3300_720p,f1_score_5000_720p,f1_score_6500_720p,f1_score_8600_720p,f1_score_10000_720p,f1_score_12000_720p,f1_score_200_1080p,f1_score_400_1080p,f1_score_800_1080p,f1_score_1200_1080p,f1_score_2200_1080p,f1_score_3300_1080p,f1_score_5000_1080p,f1_score_6500_1080p,f1_score_8600_1080p,f1_score_10000_1080p,f1_score_12000_1080p
0361.JPEG,0.3730438715513342,0.4422636922636922,0.46296161674905495,0.4775190146059097,0.4775190146059097,0.4775190146059097,0.4775190146059097,0.485594315245478,0.4775190146059097,0.4775190146059097,0.4775190146059097,0.43400920974450385,0.7001754385964912,0.6208002289253973,0.7200176366843034,0.7345679012345679,0.7345679012345679,0.7470588235294118,0.7289156626506024,0.75,0.7443181818181819,0.7443181818181819,0.7152236652236652,0.7105555555555556,0.7137932253730288,0.72645145322113,0.7426509710029263,0.75,0.9986033519553073,0.75,1.0,1.0,1.0
0362.JPEG,0.38580011847338574,0.49133268165526234,0.6591928251121076,0.6636636636636637,0.7603964662788192,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5409581410393841,0.6237586726998492,0.9450256410256409,0.9066217732884398,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.9318385650224216,0.9318385650224216,0.5913978494623656,0.6890108225108224,0.8123456790123456,0.9293559019049216,0.9985052316890881,0.9985052316890881,1.0,1.0,1.0,0.9333333333333332,1.0
0363.JPEG,0.26234397795428754,0.3691407096914071,0.5931034482758621,0.5822660098522168,0.5822660098522168,0.5931034482758621,0.5931034482758621,0.5931034482758621,0.6,0.6,0.7333333333333333,0.36462495905666553,0.3822660098522167,0.3931034482758621,0.5931034482758621,0.5945205479452055,0.6972972972972973,0.5972972972972973,0.5986577181208054,0.7333333333333333,0.7986577181208053,0.9972972972972972,0.3663871673350346,0.3902097902097902,0.3931034482758621,0.3931034482758621,0.5319910514541386,0.7972972972972973,0.6,1.0,1.0,1.0,1.0
0364.JPEG,0.24054054054054053,0.39920212765957447,0.6470622796709753,0.6280359760687825,0.6159502907308175,0.6159502907308175,0.7244897959183674,0.7244897959183674,0.7244897959183674,0.7244897959183674,0.7244897959183674,0.3727161167166621,0.35098784194528876,0.9744897959183674,0.75,0.9458563535911602,1.0,1.0,1.0,1.0,1.0,1.0,0.6902234636871509,0.6573562829376782,0.8328231292517007,0.9486033519553072,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0365.JPEG,0.4657067916736425,0.546470588235294,0.6052010489510489,0.6261119955051971,0.695054945054945,0.7234245270178304,0.6845318251189514,0.6593816403942987,0.65810066016595,0.6593816403942987,0.6593816403942987,0.38688267404043153,0.6162916031337083,0.7061238406983088,0.7375,0.8465099715099715,0.7399757374537096,0.8439024390243902,0.799185754005031,0.8867595818815331,0.8272357723577236,0.8272357723577236,0.301510989010989,0.47584312239484655,0.6671266187275122,0.7010953608247423,0.9832725644470031,0.9852941176470588,0.9969879518072289,0.95,0.9969879518072289,0.95,1.0
0366.JPEG,0.2998405103668262,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3259259259259259,0.3333333333333333,0.6331738437001595,0.6666666666666666,0.8095238095238094,0.8205128205128206,0.7916666666666666,1.0,1.0,1.0,1.0,0.2755102040816327,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9523809523809524,1.0
0367.JPEG,0.3368421052631579,1.0,0.9705882352941176,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3823529411764706,0.42986425339366513,0.47058823529411764,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.9960629921259843,1.0,1.0,1.0,1.0,1.0
0368.JPEG,0.39354838709677414,0.42682926829268286,0.9863387978142077,0.9863387978142077,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.43373493975903615,0.4918918918918919,0.4946236559139785,0.44705882352941173,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.42682926829268286,0.9946236559139785,0.9946236559139785,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0369.JPEG,0.0,0.4580152671755725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3726708074534161,0.29702970297029707,0.4621212121212121,0.40816326530612246,0.4965034965034965,0.4930555555555556,0.5,0.5,0.5,0.5,0.5,0.9127906976744187,0.4580152671755725,0.4965034965034965,0.4329268292682927,0.44936708860759494,0.9671052631578947,0.9829931972789117,1.0,1.0,1.0,1.0
0370.JPEG,0.34718614718614715,0.17313432835820894,0.3020833333333333,0.5333333333333333,0.3333333333333333,0.33059360730593607,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.36,0.4233766233766234,0.3686888454011742,0.5020221787345075,0.3686888454011742,0.5020221787345075,0.6020221787345075,0.6047619047619047,0.4714285714285714,0.4714285714285714,0.4023376623376624,0.5572602739726028,0.3572602739726028,0.5686888454011741,0.7833333333333333,0.7333333333333333,0.8777777777777779,0.9333333333333333,1.0,0.9111111111111111,1.0
0371.JPEG,0.0,0.3845679012345679,0.5397849462365591,0.6007936507936508,0.6481481481481481,0.7222222222222222,0.4952380952380952,0.45079365079365075,0.5407407407407407,0.5507936507936507,0.611111111111111,0.0,0.2111111111111111,0.7649653214169344,0.7431818181818182,0.8891859774212715,0.9243386243386245,0.8101010101010102,0.7870370370370371,0.9166666666666666,0.9166666666666666,0.8928571428571429,0.1638888888888889,0.3020833333333333,0.4878306878306878,0.8929738562091504,0.8822510822510822,0.7952380952380952,0.8095238095238096,0.8282828282828283,0.7037037037037037,0.8148148148148149,1.0
0372.JPEG,0.14102564102564102,0.2264150943396226,0.25,0.4954545454545455,0.23636363636363636,0.7456140350877193,0.4956140350877193,0.25,0.25,0.25,0.25,0.0,0.4814814814814815,0.35775862068965514,0.41666666666666663,0.7454545454545455,0.5,0.7314814814814815,0.49074074074074076,0.49074074074074076,0.4954545454545455,0.5,0.046875,0.4388888888888889,0.4764150943396226,0.48584905660377364,0.7454545454545455,0.9954545454545455,0.7454545454545455,0.7358490566037736,1.0,0.9954545454545455,1.0
0373.JPEG,0.32558139534883723,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3181818181818182,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
0374.JPEG,0.1414141414141414,0.2070938215102975,0.5697994987468672,0.40781440781440775,0.3983660130718954,0.4092592592592592,0.5259710930442637,0.5167118337850044,0.5224867724867724,0.5434002869440459,0.5470588235294117,0.12222222222222223,0.3208399787347156,0.47722722722722727,0.46558096558096557,0.6124927703875073,0.6160540239487607,0.6248391248391248,0.8200568990042675,0.6208087787035156,0.48623623623623624,0.45411070411070414,0.15315315315315317,0.16216216216216217,0.46216216216216216,0.6574002574002574,0.9779516358463726,0.816008316008316,0.8288288288288288,0.985691573926868,0.9912280701754387,0.9862362362362362,1.0
0375.JPEG,0.03478260869565218,0.13333333333333333,0.28181818181818186,0.28823529411764703,0.3333333333333333,0.3333333333333333,0.5142857142857143,0.4382352941176471,0.44459459459459455,0.4666666666666666,0.44459459459459455,0.03478260869565218,0.36,0.575,0.4882352941176471,0.6942857142857143,0.6882352941176471,0.9942857142857143,0.9882352941176471,0.8,0.8,0.7942857142857143,0.039999999999999994,0.039999999999999994,0.47777777777777775,0.6599999999999999,0.648235294117647,0.7942857142857143,0.7942857142857143,0.8,1.0,0.8,1.0
0376.JPEG,0.0,0.19696969696969696,0.49324324324324326,0.49324324324324326,0.7361111111111112,0.725,0.7159090909090909,0.475,0.725,0.4642857142857143,0.7142857142857143,0.14285714285714285,0.20312500000000003,0.4642857142857143,0.5,0.7375,0.5,0.41025641025641024,0.7435897435897436,0.7435897435897436,0.7375,0.7317073170731707,0.14814814814814814,0.3866995073891626,0.5,0.5,0.48750000000000004,0.4935897435897436,0.7435897435897436,0.75,0.75,0.75,1.0
0377.JPEG,0.16666666666666666,0.2676767676767677,0.25833333333333336,0.24786324786324787,0.23809523809523814,0.21212121212121213,0.4065656565656566,0.41598915989159896,0.4078590785907859,0.39368770764119604,0.5762273901808785,0.20085470085470084,0.24444444444444446,0.5734767025089605,0.42820512820512824,0.7200854700854701,0.7217479674796747,0.8157894736842106,0.6203346203346203,0.7364864864864865,0.5698198198198198,0.5740740740740741,0.19806763285024154,0.2777777777777778,0.8137254901960785,0.7791666666666667,0.7702991452991453,0.796010296010296,0.9351851851851851,0.9907407407407408,0.9949494949494949,0.9666666666666667,1.0
0378.JPEG,0.06302521008403363,0.3028308097432521,0.2305194805194805,0.26132756132756135,0.18447204968944098,0.22916666666666669,0.18542274052478133,0.18833819241982508,0.1910714285714286,0.20868347338935575,0.2529761904761905,0.21511307225592938,0.19985925404644617,0.5128205128205128,0.40208423795049936,0.7604320078546882,0.827128427128427,0.9033189033189034,0.8066083576287658,0.738095238095238,0.7208940719144802,0.865193912616593,0.05620608899297424,0.3070294784580499,0.5193912616593029,0.4880952380952381,0.6978696741854636,0.8433430515063168,0.8398268398268397,0.9365079365079366,0.865079365079365,0.888888888888889,1.0
0379.JPEG,0.40676328502415454,0.6827151396053385,0.7202380952380953,0.6466740988480119,0.8317878875688206,0.8001317523056652,0.8304347826086956,0.7888888888888889,0.7510697032436161,0.7859903381642511,0.7859903381642511,0.6011872638963842,0.6215998712377274,0.6349376114081996,0.8922346716464364,0.7589549093973873,0.8677248677248678,0.9047619047619048,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.4462629569012548,0.507936507936508,0.8932748538011696,0.9600131104555883,1.0,1.0,0.9824561403508772,1.0,1.0,1.0,1.0
0380.JPEG,0.4517441860465116,0.6111111111111112,0.7113058437718403,0.6269987035436474,0.6923076923076923,0.7272727272727273,0.6757624398073836,0.6785714285714286,0.6000000000000001,0.6923076923076923,0.6894987035436474,0.4917582417582418,0.6875,0.747191011235955,0.75,0.75,0.75,0.7380952380952381,0.75,0.75,0.75,0.75,0.2261904761904762,0.6666666666666666,0.934691011235955,0.6666666666666666,0.997191011235955,0.75,0.997191011235955,0.997191011235955,0.75,0.75,1.0
0381.JPEG,0.2595573440643863,0.4923597907468875,0.3819709702062643,0.3911719939117199,0.4010969774769518,0.4135870564441993,0.6176481989735001,0.6217124135640305,0.620032223415682,0.620032223415682,0.620032223415682,0.2605776736924278,0.4135338345864662,0.5696649029982364,0.5986281736281737,0.6615027829313543,0.6984126984126985,0.8412698412698413,0.8412698412698413,0.8412698412698413,0.8214285714285714,0.8412698412698413,0.27999999999999997,0.38348450491307634,0.6573842012438504,0.694928377855207,0.6587301587301587,0.8412698412698413,0.8374088374088374,0.7936507936507936,0.9326469326469328,0.9523809523809524,1.0
0382.JPEG,0.20454545454545453,0.3269230769230769,0.32075471698113206,0.4461538461538461,0.4461538461538461,0.4545454545454545,0.4615384615384615,0.4857142857142857,0.49275362318840576,0.49275362318840576,0.46969696969696967,0.33962264150943394,0.33962264150943394,0.4852941176470588,0.8055555555555556,0.49275362318840576,0.9927536231884058,0.826086956521739,0.5,1.0,0.75,1.0,0.42622950819672134,0.4776119402985075,0.9929577464788732,0.8333333333333333,1.0,0.4929577464788732,0.5,0.5,0.5,0.49275362318840576,1.0
0383.JPEG,0.9375,0.9375,0.9375,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9855072463768115,0.9705882352941176,0.9705882352941176,0.9032258064516129,0.9375,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9032258064516129,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0384.JPEG,0.1103448275862069,0.1791044776119403,0.18823529411764706,0.1859154929577465,0.19130434782608696,0.1971014492753623,0.19428571428571428,0.1971014492753623,0.19428571428571428,0.3971014492753623,0.1971014492753623,0.10847457627118644,0.3,0.18333333333333335,0.38857142857142857,0.1971014492753623,0.4,0.3971014492753623,0.3971014492753623,0.3942857142857143,0.4,0.4,0.12307692307692306,0.16756756756756758,0.5783783783783785,0.3942857142857143,0.391304347826087,0.6,0.5971014492753624,0.6,0.6,0.4,1.0
0385.JPEG,0.12571428571428572,0.15813953488372093,0.17692307692307693,0.392,0.38039215686274513,0.39591836734693875,0.39591836734693875,0.3846153846153846,0.38823529411764707,0.3846153846153846,0.39591836734693875,0.11578947368421053,0.16585365853658535,0.2,0.36734693877551017,0.36717325227963526,0.5671732522796352,0.36717325227963526,0.5673469387755101,0.5714285714285714,0.6,0.6,0.11578947368421053,0.16585365853658535,0.37142857142857144,0.3957446808510638,0.36342857142857143,0.592,0.8,0.95,0.9959183673469388,0.9959183673469388,1.0
0386.JPEG,0.3927648578811369,0.4612159329140461,0.30303030303030304,0.30303030303030304,0.27672955974842767,0.2716049382716049,0.27672955974842767,0.2857142857142857,0.304093567251462,0.2976190476190476,0.304093567251462,0.3148148148148148,0.49895178197064993,0.6363636363636364,0.5918367346938775,0.282051282051282,0.29629629629629634,0.632183908045977,0.6384180790960452,0.871939736346516,0.8606403013182674,0.8666666666666667,0.12121212121212122,0.47222222222222215,0.5115303983228512,0.5696649029982362,0.3103448275862069,0.8585858585858586,0.9220779220779222,0.9348370927318296,0.9523809523809524,0.9945355191256832,1.0
0387.JPEG,0.3076923076923077,0.5178571428571428,0.29411764705882354,0.3333333333333333,0.375,0.5833333333333333,0.35000000000000003,0.5112781954887218,0.42692307692307696,0.49797570850202433,0.6444444444444445,0.3333333333333333,0.38461538461538464,0.35714285714285715,0.6071428571428572,0.5833333333333334,0.6029411764705883,0.7573099415204678,0.8671497584541062,0.7878787878787878,0.8900255754475703,0.8403361344537815,0.2727272727272727,0.3076923076923077,0.42857142857142855,0.6499999999999999,0.6941176470588235,0.7684210526315789,0.8545454545454545,0.8920454545454546,0.9375,0.9375,1.0
0388.JPEG,0.0,0.18421052631578946,0.22916666666666666,0.3300395256916996,0.2914285714285714,0.4653846153846153,0.5388440860215054,0.4057971014492754,0.5224637681159421,0.5235714285714286,0.5641304347826087,0.07692307692307693,0.475,0.45971867007672634,0.8272727272727273,0.8522727272727273,0.71875,0.7977941176470588,0.7948179271708683,0.7519607843137255,0.8394607843137254,0.8186274509803921,0.0,0.35980392156862745,0.4494949494949495,0.7166666666666667,0.6972222222222222,0.7689393939393939,0.8361111111111111,0.9095238095238095,0.9303571428571429,0.9575289575289575,1.0
0389.JPEG,0.0,0.11046511627906977,0.41628787878787876,0.20625,0.11956521739130435,0.20365853658536587,0.3195652173913044,0.4445652173913044,0.44166666666666665,0.4445652173913044,0.4420212765957447,0.2195945945945946,0.35526315789473684,0.225,0.475,0.6145833333333333,0.6222222222222222,0.7195652173913043,0.5972222222222222,0.6222222222222222,0.6222222222222222,0.8445652173913043,0.203125,0.47635135135135137,0.7195652173913043,0.325354609929078,0.6193181818181819,0.8333333333333334,0.875,0.75,0.725,0.7222222222222222,1.0
0390.JPEG,0.3741935483870968,0.5364705882352941,0.4882352941176471,0.5141552511415525,0.7942857142857143,0.4385714285714285,0.7463013698630137,0.6251141552511414,0.581549295774648,0.6203174603174604,0.5988888888888889,0.38125,0.3818181818181818,0.5571014492753623,0.5627329192546584,0.5971014492753624,0.7415492957746479,0.7686116700201208,0.7714285714285715,0.7714285714285715,0.7971830985915493,0.7971830985915493,0.17777777777777778,0.18333333333333335,0.5885714285714286,0.6685300207039337,0.5415492957746479,0.4686116700201207,0.6471830985915493,0.8444444444444444,0.8686116700201207,0.9047619047619048,1.0
0391.JPEG,0.4487951807228916,0.19879518072289157,0.22222222222222224,0.24242424242424243,0.7397959183673469,0.6545307443365695,0.6901960784313725,0.6852941176470588,0.6852941176470588,0.6855769230769231,0.6830097087378642,0.19753086419753088,0.20348837209302326,0.6868421052631579,0.495,0.7899999999999999,0.6974747474747475,0.5592857142857143,0.8759523809523809,0.6235266383781235,0.49257425742574257,0.45685997171145687,0.33764367816091956,0.2368421052631579,0.495,0.5974226804123711,0.625,0.49489795918367346,0.845,0.5974747474747475,0.8142857142857143,0.9642857142857143,1.0
0392.JPEG,0.12056737588652482,0.15819209039548024,0.27777777777777773,0.5672514619883041,0.5644266032312419,0.7471751412429378,0.7348484848484849,0.7472677595628415,0.7677991605290252,0.5806010928961749,0.7472677595628415,0.10416666666666667,0.32758620689655177,0.48719806763285023,0.32033983008495753,0.6638418079096046,0.6638418079096046,0.6638418079096046,0.8333333333333334,0.6666666666666666,0.6638418079096046,0.6638418079096046,0.07017543859649124,0.4304993252361673,0.2720306513409962,0.5,0.8333333333333334,0.8305084745762712,0.8333333333333334,1.0,1.0,0.8239344262295082,1.0
0393.JPEG,0.29850746268656714,0.5050505050505051,0.3225806451612903,0.5855855855855856,0.6260162601626017,0.6349206349206349,0.6349206349206349,0.6349206349206349,0.6279069767441862,0.6349206349206349,0.6349206349206349,0.28415300546448086,0.5097125097125097,0.6260162601626017,0.6434108527131782,0.6363636363636364,0.6666666666666666,0.6595744680851063,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.24358974358974358,0.5686095931997571,0.6592592592592593,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
0394.JPEG,0.4348921429696111,0.5991097145849699,0.9458333333333333,0.899749373433584,0.8888888888888888,0.828042328042328,0.8888888888888888,0.8922764227642276,0.9166666666666666,0.9523809523809524,0.9523809523809524,0.25,0.6036184210526315,0.6666666666666666,0.9947089947089948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4602150537634409,0.5522340083574413,0.9470899470899471,0.9947089947089948,1.0,1.0,1.0,1.0,0.9523809523809524,1.0,1.0
0395.JPEG,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
0396.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0397.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9836065573770492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0398.JPEG,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0399.JPEG,0.6247619047619047,0.6242997693357811,0.9733333333333333,0.9733333333333333,0.9733333333333333,0.9733333333333333,0.9733333333333333,0.9733333333333333,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.5612648221343873,0.6124550665500826,0.9874213836477987,0.9066666666666666,0.9844236760124611,0.9938271604938271,0.9811320754716982,0.9874213836477987,0.9906542056074766,0.9906542056074766,0.9937106918238993,0.488353652492814,0.6504854368932039,0.970334928229665,0.9769152714358195,0.9814814814814815,0.9781931464174455,0.9893731838937319,1.0,0.9923185251568302,1.0,1.0
0400.JPEG,0.7853454634865995,0.9635416666666667,0.9252873563218391,0.9764397905759162,0.9252873563218391,0.9252873563218391,0.9565217391304348,0.9594594594594594,0.9623655913978495,0.9594594594594594,0.9623655913978495,0.9578947368421052,0.950261780104712,0.995,0.994949494949495,0.9594594594594594,0.9974874371859297,1.0,0.9974874371859297,0.9974874371859297,0.9974874371859297,1.0,0.9540540540540541,1.0,1.0,1.0,0.9892907158744542,0.9918032786885246,1.0,0.9918032786885246,1.0,1.0,1.0
0401.JPEG,0.26455026455026454,0.49197278911564624,0.5036660093717533,0.7269406392694063,0.5299127988748242,0.5939829059829059,0.5991111111111111,0.5975308641975309,0.5991111111111111,0.5991111111111111,0.6,0.5170302334481438,0.654334991708126,0.49230769230769234,0.5619552860932171,0.7436688311688312,0.7445656565656565,0.780929292929293,0.780929292929293,0.780929292929293,0.8,0.8,0.5740563530037214,0.6350804927328423,0.7837264957264958,0.5599999999999999,0.5599999999999999,0.6,0.9454545454545453,1.0,0.7846153846153846,1.0,1.0
0402.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0403.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9836065573770492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0404.JPEG,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0405.JPEG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8786407766990292,0.9960629921259843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9235233868214408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0406.JPEG,0.9835164835164836,0.9835164835164836,0.9891304347826086,0.9891304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9404761904761905,0.9777777777777779,0.9891304347826086,0.9891304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9597701149425288,0.9891304347826086,0.9891304347826086,0.9891304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0407.JPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0408.JPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0409.JPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0410.JPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0411.JPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0412.JPEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0413.JPEG,0.03007518796992481,0.2951625094482238,0.5238095238095238,0.4722335696263367,0.6685671417854463,0.6653958944281525,0.6828157349896481,0.6880384692446404,0.6880384692446404,0.6568445570447858,0.6880384692446404,0.012422360248447206,0.45729984301412874,0.8283313325330132,0.8460111317254174,0.8297619047619048,0.8476190476190476,0.8357524828113062,0.8186046511627908,0.8392156862745098,0.8441558441558442,0.8327922077922079,0.10832025117739404,0.31428571428571433,0.6874738165060746,0.7721861471861472,0.8463203463203463,0.7066344508204974,0.8571428571428571,0.8528138528138528,0.8571428571428571,0.8571428571428571,1.0
0414.JPEG,0.4297297297297297,0.6524328249818446,0.660952380952381,0.5945945945945945,0.6688888888888889,0.5828571428571429,0.788888888888889,0.6688888888888889,0.6612612612612613,0.6442857142857144,0.8333333333333334,0.2826666666666667,0.5793490460157127,0.5828571428571429,0.7482352941176471,0.6688888888888889,0.5945945945945945,0.5945945945945945,0.6888888888888889,0.5945945945945945,0.6745945945945946,0.5945945945945945,0.09811320754716982,0.7042077922077923,0.585766158315178,0.6718165784832452,0.5888888888888889,0.6799999999999999,0.7,0.9,0.96,1.0,1.0
0415.JPEG,0.0,0.9919354838709677,0.75,0.7419354838709677,0.49193548387096775,0.7419354838709677,0.5,0.5,0.5,0.5,0.5,0.9919354838709677,0.9919354838709677,0.5,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.49193548387096775,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.75,0.0,0.8044354838709677,0.7419354838709677,0.75,0.7419354838709677,0.7419354838709677,0.75,0.75,0.75,1.0,1.0
0416.JPEG,0.6296296296296297,1.0,0.9945355191256832,0.6612021857923497,0.6612021857923497,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.6612021857923497,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.0,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.9945355191256832,0.9945355191256832,1.0,1.0,1.0,1.0
0417.JPEG,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0
